name,mitra_brand_name,location,link
IT Development & Operation,ANTV,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/2d675f6e-bb29-478e-bb63-ccf396aaee9e/fd4d79cc-039d-11ef-8839-36f764739585
IT Business System & Technology,PT Nestle Indonesia,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/6caaef2a-473b-4630-8443-2171b2a7c4ae/6404ba9b-f350-11ee-9129-da28f9df4d8d
Staff Quality Management System,Fiber Optik,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/1e0ec8f0-0d3a-4fb3-a058-ec5b73eaa31c/2cb0c497-fc9a-11ee-877d-ee833f3bb5c3
Staff Quality Assurance & Innovation,Fiber Optik,Kota Jakarta Barat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/1e0ec8f0-0d3a-4fb3-a058-ec5b73eaa31c/27faec4c-fc99-11ee-b3c3-42bfe4d30846
Pengelola Data Satuan Pengawas Internal,LLDIKTI4,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0e14c222-30b5-4395-bd31-680cf0cf9435/e405e761-fb46-11ee-8418-a2b4dbc792e0
Pengolah Data Kelembagaan dan Sarana Prasana Perguruan Tinggi,LLDIKTI4,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0e14c222-30b5-4395-bd31-680cf0cf9435/e993ce1d-fb47-11ee-82ee-42fdda477ac9
Pengolah Data,LLDIKTI4,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0e14c222-30b5-4395-bd31-680cf0cf9435/a07c47e4-fb4f-11ee-82ee-42fdda477ac9
Pengolah Data Kerjasama,LLDIKTI4,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0e14c222-30b5-4395-bd31-680cf0cf9435/b59ddecd-fb4e-11ee-9129-da28f9df4d8d
Pengolah Data Pembiayaan Pendidikan,LLDIKTI4,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0e14c222-30b5-4395-bd31-680cf0cf9435/c5e43c36-fb49-11ee-8418-a2b4dbc792e0
Pengolah Data Akademik dan Kemahasiswaan,LLDIKTI4,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0e14c222-30b5-4395-bd31-680cf0cf9435/f3dc459f-fb48-11ee-8418-a2b4dbc792e0
Pengolah Data dan Informasi Pendidikan Tinggi,LLDIKTI4,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0e14c222-30b5-4395-bd31-680cf0cf9435/6969c9bc-fb45-11ee-82ee-42fdda477ac9
UI/UX Designer,Social Economic Accelerator Lab (SEAL),Kab. Malang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bdac6692-9f98-44fa-acad-8aa8a0c6564c/2ca24b95-e766-11ee-a97f-624b48284b25
System Analyst,Social Economic Accelerator Lab (SEAL),Kab. Malang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bdac6692-9f98-44fa-acad-8aa8a0c6564c/429833a8-e5d4-11ee-97b7-caa6484cdffa
Backend Developer,Social Economic Accelerator Lab (SEAL),Kab. Malang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bdac6692-9f98-44fa-acad-8aa8a0c6564c/0a6fbbe7-e767-11ee-9c87-8a782fec29d6
Frontend Developer,Social Economic Accelerator Lab (SEAL),Kab. Malang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bdac6692-9f98-44fa-acad-8aa8a0c6564c/f7408551-e767-11ee-9c87-8a782fec29d6
Cloud Engineer,Social Economic Accelerator Lab (SEAL),Kab. Malang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/bdac6692-9f98-44fa-acad-8aa8a0c6564c/e6b1d930-e7f7-11ee-91d0-16cd1757bbe4
Pengolah Data Perpustakaan,LLDIKTI4,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0e14c222-30b5-4395-bd31-680cf0cf9435/e8fc1d3a-fb4d-11ee-82ee-42fdda477ac9
"Pengolah Data Perencanaan, Keuangan, dan Barang Milik Negara (BMN)",LLDIKTI4,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0e14c222-30b5-4395-bd31-680cf0cf9435/30ebc61b-fb4b-11ee-8a77-4ee0bd327dc3
"Pengolah Data Hukum, Kepegawaian, dan Tatalaksana",LLDIKTI4,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0e14c222-30b5-4395-bd31-680cf0cf9435/024fe813-fb4c-11ee-8418-a2b4dbc792e0
Pengolah Data Pendidik dan Tenaga Kependidikan,LLDIKTI4,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/0e14c222-30b5-4395-bd31-680cf0cf9435/816f8add-fb4a-11ee-9129-da28f9df4d8d
Cyber Security Analysis Internship,Bank BTN,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2bbc636-d896-456f-bbe2-1db4a1b1ae06/25314a16-f232-11ee-9129-da28f9df4d8d
 IT Project Development Internship,Bank BTN,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2bbc636-d896-456f-bbe2-1db4a1b1ae06/a97e620a-f230-11ee-af0a-42786e9b30fb
Web & Social Media Internship,Bank BTN,Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/d2bbc636-d896-456f-bbe2-1db4a1b1ae06/e47372ee-f236-11ee-9129-da28f9df4d8d
Digitalisasi Data dan Media Spesialist,Dinas Lingkungan Hidup Kota Surabaya,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/6f0479d7-d825-41e9-b2e4-02a156eb347f/561d249a-fd25-11ee-b3c3-42bfe4d30846
ODOO Developer Team,Axioo,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/949046c4-6df3-49a4-8418-a9a15198acad/bc2bb2db-f596-11ee-af0a-42786e9b30fb
ODOO Developer Team,Axioo,Kota Jakarta Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/949046c4-6df3-49a4-8418-a9a15198acad/322972b8-f647-11ee-bf75-32cfa9fc582e
IT Support,ELZATTA DAUKY,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/5fb33177-7656-4eac-b184-9a187592a4e4/4e98898f-fc92-11ee-877d-ee833f3bb5c3
Quality Assurance,ELZATTA DAUKY,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/5fb33177-7656-4eac-b184-9a187592a4e4/3768924e-fc5d-11ee-8396-5671af9c94b6
Data Management Marketing,LAZNAS LMI,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c437ac76-e7de-4631-b0bd-c9fb0a710149/bed075f0-f640-11ee-bf75-32cfa9fc582e
Programmer Fullstack,LAZNAS LMI,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c437ac76-e7de-4631-b0bd-c9fb0a710149/86735cbd-f644-11ee-af0a-42786e9b30fb
Mobile Developer Android,LAZNAS LMI,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c437ac76-e7de-4631-b0bd-c9fb0a710149/cc244901-f645-11ee-bf75-32cfa9fc582e
Mobile Developer iOS,LAZNAS LMI,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c437ac76-e7de-4631-b0bd-c9fb0a710149/e7b5cf85-f64d-11ee-bf75-32cfa9fc582e
Database Administrator,LAZNAS LMI,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c437ac76-e7de-4631-b0bd-c9fb0a710149/118ef61c-f64f-11ee-bf75-32cfa9fc582e
System Administrator,LAZNAS LMI,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c437ac76-e7de-4631-b0bd-c9fb0a710149/c916deec-f650-11ee-af0a-42786e9b30fb
Programmer,Kuanta,Gayungsari Kota Surabaya Jawa Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/247cc40a-576a-48dd-9385-bdc76a242af3/3e467f0d-e79a-11ee-91d0-16cd1757bbe4
Analisis Data,Kuanta,Gayungsari Kota Surabaya Jawa Timur,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/247cc40a-576a-48dd-9385-bdc76a242af3/8d1e3a9e-e797-11ee-91d0-16cd1757bbe4
Data Analyst,LAZNAS LMI,Kota Surabaya,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/c437ac76-e7de-4631-b0bd-c9fb0a710149/704c1c9f-f642-11ee-af0a-42786e9b30fb
Data Analyst,The Farmhill,Kota Semarang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f0e8728d-6dc7-4cf5-84fb-6d1a47950232/78a673ec-fbd7-11ee-b3c3-42bfe4d30846
Web Development,The Farmhill,Kota Semarang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/f0e8728d-6dc7-4cf5-84fb-6d1a47950232/152a055b-fc6a-11ee-b3c3-42bfe4d30846
Fullstack Developer,"Badan Strategi Kebijakan Luar Negeri (BSKLN), Kementerian Luar Negeri",Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/40df479c-5a09-4bbc-9b55-40e2c20d5808/846c94d2-fe4b-11ee-bcd1-e26d212b611d
Data Engineer,"Badan Strategi Kebijakan Luar Negeri (BSKLN), Kementerian Luar Negeri",Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/40df479c-5a09-4bbc-9b55-40e2c20d5808/1640a905-fe4b-11ee-bcd1-e26d212b611d
Data Scientist,"Badan Strategi Kebijakan Luar Negeri (BSKLN), Kementerian Luar Negeri",Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/40df479c-5a09-4bbc-9b55-40e2c20d5808/933ec4b7-fe4a-11ee-ac63-7e456e52b7d0
UI/UX Designer,"Badan Strategi Kebijakan Luar Negeri (BSKLN), Kementerian Luar Negeri",Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/40df479c-5a09-4bbc-9b55-40e2c20d5808/fc852a0f-fe4b-11ee-9733-ca7bef2c0196
System Analyst,"Badan Strategi Kebijakan Luar Negeri (BSKLN), Kementerian Luar Negeri",Kota Jakarta Pusat,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/40df479c-5a09-4bbc-9b55-40e2c20d5808/28ae2d59-fe4a-11ee-ac63-7e456e52b7d0
HUMAN CAPITAL SYSTEM ANALYST,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/c51af7df-f0d7-11ee-9496-32b7bdeb41bc
MARKETING DATA ANALYST  BALARAJA,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/3b8fe64c-f885-11ee-af0a-42786e9b30fb
MARKETING DATA ANALYST  BALI,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/c0ca8ef4-f885-11ee-af0a-42786e9b30fb
MARKETING DATA ANALYST  BANDUNG,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/2ffdf756-f886-11ee-af0a-42786e9b30fb
MARKETING DATA ANALYST  BANDUNG 2,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/528f571e-f892-11ee-bf75-32cfa9fc582e
MARKETING DATA ANALYST  BANJARMASIN,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/64e29ec7-f89b-11ee-af0a-42786e9b30fb
MARKETING DATA ANALYST  BATAM,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/e62468d6-f89b-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  BEKASI,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/6c896dc0-f89d-11ee-bf75-32cfa9fc582e
MARKETING DATA ANALYST  BOGOR,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/1bc3bf56-f89e-11ee-bf75-32cfa9fc582e
MARKETING DATA ANALYST  CIANJUR,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/adb1f77a-f89e-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  CIKOKOL,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/2bfb7a36-f89f-11ee-8418-a2b4dbc792e0
MARKETING DATA ANALYST  KOTABUMI,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/cea19590-f8a3-11ee-8418-a2b4dbc792e0
MARKETING DATA ANALYST  LAMPUNG,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/518f108d-f8a4-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  CILACAP,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/c8ccf960-f89f-11ee-8418-a2b4dbc792e0
MARKETING DATA ANALYST  TEGAL,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/e340e810-f89f-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  SIDOARJO,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/3ec224c6-f8a0-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  CILEUNGSI 2,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/71fd1e21-f8a0-11ee-8418-a2b4dbc792e0
MARKETING DATA ANALYST  SERANG,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/a9f40643-f8a0-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  JAMBI,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/f6d803a7-f8a0-11ee-8418-a2b4dbc792e0
MARKETING DATA ANALYST  SEMARANG,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/fb2c4668-f8a0-11ee-8418-a2b4dbc792e0
MARKETING DATA ANALYST  JEMBER,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/8328c63d-f8a1-11ee-bf75-32cfa9fc582e
MARKETING DATA ANALYST  REMBANG,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/c29847a3-f8a1-11ee-8418-a2b4dbc792e0
MARKETING DATA ANALYST  KARAWANG,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/a552f450-f8a2-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  KLATEN,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/4a66f0f1-f8a3-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  MADIUN,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/e87e568d-f8a4-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  LOMBOK,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/bbf8d75b-f8a5-11ee-bf75-32cfa9fc582e
MARKETING DATA ANALYST  MAKASAR,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/5c706ef5-f8a6-11ee-8418-a2b4dbc792e0
MARKETING DATA ANALYST  MALANG,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/94ae7401-f8b2-11ee-8418-a2b4dbc792e0
MARKETING DATA ANALYST  MANADO,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/fc01f266-f8b2-11ee-8418-a2b4dbc792e0
MARKETING DATA ANALYST  MEDAN,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/4c4ea614-f8b3-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  PALEMBANG,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/96a2aa38-f8b3-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  PARUNG,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/dd4b7594-f8b3-11ee-8418-a2b4dbc792e0
MARKETING DATA ANALYST  PEKANBARU,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/35d06d18-f8b4-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  PLUMBON,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/7e616b53-f8b4-11ee-9129-da28f9df4d8d
MARKETING DATA ANALYST  PONTIANAK,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/c877bfc2-f8b4-11ee-9129-da28f9df4d8d
CUSTOMER CARE OPERATOR & QUALITY ASSURANCE,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/0e9e73f2-f161-11ee-bf75-32cfa9fc582e
LOCATION DATA ANALYST,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/576ab488-f15c-11ee-9496-32b7bdeb41bc
SYSTEM DATA MINING SPECIALIST (AKSESMU),Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/f8c01644-f0bf-11ee-92bb-b27cd062ba27
LOGISTIC SYSTEM,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/446619fc-f191-11ee-bf75-32cfa9fc582e
ENHANCE AKSESMU PLATFORM - UI UX (AKSESMU),Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/aa3e07ea-f0d4-11ee-9496-32b7bdeb41bc
ENHANCE AKSESMU PLATFORM - QA (AKSESMU),Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/141b81c7-f159-11ee-92bb-b27cd062ba27
QUALITY ASSURANCE,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/728f026c-f189-11ee-bf75-32cfa9fc582e
MARKETING DATA ANALYST HEAD OFFICE,Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/9ad2066f-f884-11ee-af0a-42786e9b30fb
PROJECT PLANNING AND DEVELOPMENT (IT),Alfamart,Kota Tangerang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/313a80ac-21da-47fe-a999-e9d82b912be2/d36948c1-f0d3-11ee-92bb-b27cd062ba27
IT Security Intern,PFI Mega Life,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/73b26f80-6308-4249-8738-cec24fc16f00/043f2818-efd5-11ee-92bb-b27cd062ba27
Sales Data Support Intern,PFI Mega Life,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/73b26f80-6308-4249-8738-cec24fc16f00/e98f9a80-efca-11ee-bb69-32b7bdeb41bc
System Solution Intern,PFI Mega Life,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/73b26f80-6308-4249-8738-cec24fc16f00/cd88a919-edd4-11ee-bb69-32b7bdeb41bc
Data Analyst Intern,PFI Mega Life,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/73b26f80-6308-4249-8738-cec24fc16f00/dee41559-edce-11ee-bb69-32b7bdeb41bc
Telkomsel Network Operation Intern - Core Transport,Telkomsel,Kota Palembang,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/279d7841-fc60-11ee-877d-ee833f3bb5c3
Telkomsel Cloud Platform Engineering Intern - IPTV Solution,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/215df261-fbc0-11ee-b3c3-42bfe4d30846
Telkomsel Digital Technology Analyst Intern,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/b47e5203-fcd7-11ee-b3c3-42bfe4d30846
Telkomsel Software Development Intern,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/d7bf4409-fcd6-11ee-b3c3-42bfe4d30846
Telkomsel Data Analytics Intern,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/9e12ba98-fbbb-11ee-877d-ee833f3bb5c3
Telkomsel Data Customer Analytics Intern,Telkomsel,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/7ac31d39-fd20-11ee-877d-ee833f3bb5c3
Telkomsel UI/UX Designer Intern,Telkomsel,Kota Bandung,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/24164a45-fd23-11ee-b3c3-42bfe4d30846
Telkomsel Data Analytics Intern,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/a6069871-fbc3-11ee-b3c3-42bfe4d30846
Telkomsel Software Development Intern - Software Engineer,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/89082913-fbb9-11ee-8e68-924661b1cd89
Telkomsel Software Development Intern - Software Engineer,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/d3c76454-fc9b-11ee-b3c3-42bfe4d30846
Telkomsel Data Analytics Intern,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/d7d35c03-fc98-11ee-be48-1676ae1015eb
Telkomsel UI/UX Designer Intern,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/bf28150c-fd33-11ee-9fea-06679b4bd1c5
Telkomsel Software Development Intern - Software Engineer,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/501319bd-fd33-11ee-be48-1676ae1015eb
Telkomsel Software Development Intern - DevSecOps Engineer,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/8df45e06-fd2c-11ee-be48-1676ae1015eb
Telkomsel Software Development Intern - Web Developer Engineer,Telkomsel,Kota Denpasar,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/a86b1a63-fc94-11ee-877d-ee833f3bb5c3
Data Management Enthusiast,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/c9dd4f98-fbaa-11ee-828e-bacafdd728b8
Telkomsel Software Development Intern - Software Engineer,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/10e364f6-fc5f-11ee-b3c3-42bfe4d30846
Telkomsel Software Development Intern - FrontEnd Engineer,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/35f63a06-fbae-11ee-ae59-1295b2c39143
Telkomsel Software Development Intern - Technical Writer,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/c2e7bab1-fbad-11ee-86ab-7ec6443fb770
Telkomsel UI/UX Research Intern,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/63fef78d-fbad-11ee-ae59-1295b2c39143
Telkomsel Software Development Intern - Web Developer Engineer,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/6298fb49-fd24-11ee-9fea-06679b4bd1c5
Telkomsel ICT Technology Assessment Intern,Telkomsel,Kota Jakarta Selatan,https://kampusmerdeka.kemdikbud.go.id/program/magang/browse/162aef9f-4662-4465-82d8-7adf85a712f0/ad872fee-fd22-11ee-9fea-06679b4bd1c5
